image_path,text_description,label
agumentation data1/Potato___healthy/image (78).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (79).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (792).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (8).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (80).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (81).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (82).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (83).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (84).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (85).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (86).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (87).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (88).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (89).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (9).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (90).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (91).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (92).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (93).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (936).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (94).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (95).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (96).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (97).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (98).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Potato___healthy/image (99).JPG,Healthy potato leaf with even texture and no blight symptoms.,Potato___healthy
agumentation data1/Raspberry___healthy/image (1).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (10).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (11).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (12).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (13).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (14).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (15).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (16).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (17).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (18).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (19).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (2).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (20).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (21).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (22).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (23).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (24).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (25).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (3).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (37).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (4).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (5).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (55).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (6).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (7).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (79).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (8).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Raspberry___healthy/image (9).JPG,Healthy raspberry leaf with deep green pigmentation and no disease spots.,Raspberry___healthy
agumentation data1/Soybean___healthy/image (1).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (10).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (100).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (101).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (102).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (103).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (104).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (105).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (106).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (107).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (108).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (109).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (11).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (110).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (111).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (112).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (113).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (114).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (115).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (116).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (117).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (118).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (119).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (12).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (120).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
agumentation data1/Soybean___healthy/image (121).JPG,Healthy soybean leaf exhibiting uniform green color and smooth surface.,Soybean___healthy
